Id,Predicted
619122,81.83666666666667
635662,94.61666666666666
637228,59.57666666666667
651475,104.95333333333333
651648,286.28
655472,94.71333333333334
658008,177.14666666666668
658366,405.92333333333335
658932,50.153333333333336
660036,96.27333333333333
668400,58.4
669831,93.50666666666666
670767,58.04666666666667
671496,70.14
674692,53.28666666666667
679769,72.73666666666666
680998,182.93
681518,97.86666666666666
682122,119.95333333333333
683681,306.3066666666667
684808,204.92333333333335
684991,256.0366666666667
690349,181.87666666666667
692137,269.03
695002,185.95
697923,109.10333333333334
698514,210.85
698882,154.31333333333333
700530,270.79333333333335
700916,139.88
702440,189.08666666666667
702551,355.53
704838,165.56333333333333
712136,73.05333333333333
712260,98.60333333333334
714028,156.53666666666666
718761,92.23666666666666
721762,232.02666666666667
727835,78.38666666666667
731316,192.51333333333332
735677,241.46
747419,135.43666666666667
749455,153.09
753991,123.90666666666667
754353,73.17
755703,60.29666666666667
760303,228.24333333333334
763600,57.17666666666667
764052,120.25666666666666
765203,108.76
765315,83.33666666666667
769279,76.97
769448,237.96
772362,341.46444444444444
772679,269.12666666666667
773041,59.446666666666665
775280,151.66
778381,400.92333333333335
782554,240.28333333333333
786685,190.30333333333334
794245,50.74666666666667
795198,83.86666666666666
795641,61.026666666666664
796232,105.61
796523,161.46333333333334
798128,140.06
799829,139.66333333333333
799924,143.83333333333334
802677,178.63
808705,207.88666666666666
808774,185.20666666666668
810346,64.50333333333333
810681,178.59
811450,86.15666666666667
813793,219.43333333333334
814327,111.61
817113,70.61
818337,56.60333333333333
819206,117.97
823631,90.83333333333333
824421,74.67666666666666
825486,173.86333333333334
825545,134.47
826307,61.71
826603,61.18
829935,96.18333333333334
834968,158.13666666666666
836720,164.52333333333334
841075,120.36333333333333
846799,87.43666666666667
848087,155.19
848170,152.4
849409,203.06333333333333
850712,348.28333333333336
851130,74.28666666666666
853900,107.45333333333333
854253,141.16333333333333
855206,102.51333333333334
856440,138.11333333333334
864790,161.86333333333334
865355,70.54
867721,62.92
872035,106.58666666666667
875111,148.95
887129,232.86333333333334
888583,197.38333333333333
894063,100.1
898861,137.80333333333334
900383,60.53666666666667
904060,240.40333333333334
906058,101.11333333333333
918239,88.30333333333333
919491,98.93333333333334
919830,146.70333333333335
921624,208.42333333333335
924658,37.57666666666667
929032,87.83333333333333
931642,129.82933333333335
940116,66.84666666666666
941179,218.12333333333333
944049,231.03666666666666
951365,157.53
953951,355.75333333333333
958444,138.56
959871,74.41666666666667
960210,103.98666666666666
964379,169.74333333333334
972426,88.39333333333333
973653,194.97
975990,558.0166666666667
981494,130.25
983625,177.83333333333334
984721,301.28333333333336
990130,258.4633333333333
1001147,64.31
1001447,106.58333333333333
1002469,363.12333333333333
1009973,215.29333333333332
1018529,152.47333333333333
1021491,164.61333333333334
1021957,104.35666666666667
1023181,92.21
1029482,128.67333333333335
1029808,190.79
1030254,55.58
1032610,216.19
1032611,104.51666666666667
1037016,114.20333333333333
1046443,79.89333333333333
1054201,229.50333333333333
1056256,297.79333333333335
1059891,419.2133333333333
1066769,135.08333333333334
1077179,635.2133333333334
1080543,216.86333333333334
1089240,194.25333333333333
1089542,52.596666666666664
1091582,77.19666666666667
1102858,190.46333333333334
1102942,354.51666666666665
1107976,50.75333333333333
1112070,71.63666666666667
1114409,161.26
1130138,151.81333333333333
1131804,164.02333333333334
1133296,265.91
1138455,202.71333333333334
1145288,160.79333333333332
1148978,69.24
1150398,136.55666666666667
1150594,266.55
1151582,129.98
1155475,210.89666666666668
1155885,137.37
1166947,114.48333333333333
1170268,136.33666666666667
1171566,94.81266666666666
1171716,64.03333333333333
1177971,157.42333333333335
1180537,259.8666666666667
1180618,195.84333333333333
1183667,224.27333333333334
1186569,61.60333333333333
1189378,578.5066666666667
1195198,140.82
1196791,71.49666666666667
1213991,124.22333333333333
1217046,209.02
1217670,137.62333333333333
1227528,208.82
1251681,134.24666666666667
1252826,160.87
1255828,145.00666666666666
1263964,81.34333333333333
1267186,266.05
1267945,63.17666666666667
1281023,83.69333333333333
1281054,200.51333333333332
1291020,69.58666666666667
1292428,124.11666666666666
1294973,104.45
1297663,208.79666666666665
1300097,125.64
1303850,181.48333333333332
1304181,131.79
1305265,140.13333333333333
1307095,129.88666666666666
1308308,315.27
1309148,64.33
1313711,139.19666666666666
1320550,305.39666666666665
1325432,71.23
1330056,124.73666666666666
1331960,169.24
1334633,246.28666666666666
1338362,260.4022222222222
1342507,171.79666666666665
1347478,90.63333333333334
1359438,171.41
1363957,131.57333333333332
1374457,109.77
1391683,81.19666666666667
1392673,136.99666666666667
1399187,179.89
1399448,301.99666666666667
1402084,170.12333333333333
1404510,72.04
1404828,65.63
1411811,452.62666666666667
1423175,112.81333333333333
1433897,181.91666666666666
1436810,144.51666666666668
1440363,137.12666666666667
1444400,139.08
1449546,105.72333333333333
1455804,142.56
1465446,255.71333333333334
1466534,59.19
1467392,82.51333333333334
1469895,264.3
1472002,210.49333333333334
1474980,82.75
1478315,189.00666666666666
1480002,151.27333333333334
1489426,236.13333333333333
1497024,203.73
1499635,208.22666666666666
1507845,245.53
1512006,238.29
1515026,162.59666666666666
1515659,121.96333333333334
1519957,71.3
1519994,93.41333333333333
1523556,72.55333333333333
1524017,341.75
1524895,92.22666666666667
1526741,88.33666666666667
1534782,116.65333333333334
1546518,177.15
1549413,182.44666666666666
1552242,154.46333333333334
1560408,290.41333333333336
1566326,233.10666666666665
1570204,377.34
1591811,218.79333333333332
1596314,205.47666666666666
1598863,148.57333333333332
1615764,669.8566666666667
1623431,325.54333333333335
1630572,160.77666666666667
1635672,384.22333333333336
1652236,68.02
1654738,147.19333333333333
1656254,145.13333333333333
1656539,127.85333333333334
1657110,225.61666666666667
1672860,183.94
1673338,86.65333333333334
1677887,74.11
1682258,240.16666666666666
1684053,86.56
1687108,72.86666666666666
1692823,69.98666666666666
1698334,70.57333333333334
1699934,60.47666666666667
1701981,243.08
1702581,129.06333333333333
1704210,137.19
1713409,147.64333333333335
1716441,135.52333333333334
1716640,187.19333333333333
1717149,354.73
1729286,63.10666666666667
1735804,134.45666666666668
1738513,184.64
1739847,56.656666666666666
1742471,119.75333333333333
1742654,263.35333333333335
1744216,79.07333333333334
1746726,266.62666666666667
1748189,254.37333333333333
1755484,389.69666666666666
1763333,155.66
1793411,252.51
1803279,74.79666666666667
1809547,119.57666666666667
1811446,246.77666666666667
1813829,96.05333333333333
1815505,67.05
1820931,104.61333333333333
1825949,53.87
1828063,233.85
1830244,62.03333333333333
1839231,205.19333333333333
1841356,104.53333333333333
1850695,161.25666666666666
1851926,200.28333333333333
1856261,122.81
1859901,314.70666666666665
1861493,185.63
1865336,113.62333333333333
1876969,135.75666666666666
1878965,158.13333333333333
1881556,138.30333333333334
1881586,206.09666666666666
1888006,68.14666666666666
1891017,311.61333333333334
1893225,349.68333333333334
1900780,674.3833333333333
1905865,182.49
1911641,251.62333333333333
1918693,74.96666666666667
1920085,78.33
1925519,101.72666666666667
1928961,68.52666666666667
1929186,167.50666666666666
1931341,127.57666666666667
1932110,135.57333333333332
1935302,252.55
1936633,134.61
1939106,174.79333333333332
1941495,125.05333333333333
1944891,137.54666666666665
1945115,100.72
1947400,225.87666666666667
1948745,260.50333333333333
1950311,147.42666666666668
1954495,222.66333333333333
1956726,188.06666666666666
1965103,244.55333333333334
1965766,347.1566666666667
1978445,67.74
1979076,133.22
1979579,135.76333333333332
1980179,256.0733333333333
1983531,263.30333333333334
1989972,84.84666666666666
1992751,90.27
1994548,139.92333333333335
2003807,153.76666666666668
2010971,141.21333333333334
2011692,85.53
2015168,181.66
2019755,216.66
2022728,88.68333333333334
2025779,171.55666666666667
2026434,185.68333333333334
2030736,74.62
2033224,136.57333333333332
2043049,54.906666666666666
2043060,430.9433333333333
2043329,264.9433333333333
2046225,134.53666666666666
2046273,65.37
2053940,182.38
2054899,317.48333333333335
2056307,71.46666666666667
2057595,92.80333333333333
2060720,261.4766666666667
2061811,191.58
2065101,76.30333333333333
2070290,171.3
2071839,67.73
2071873,181.64333333333335
2079765,111.99666666666667
2082670,68.96666666666667
2084817,100.77666666666667
2085632,180.27333333333334
2088725,178.87333333333333
2089273,196.58333333333334
2098338,68.96333333333334
2101349,133.73
2102542,138.29333333333332
2102571,192.42666666666668
2108424,71.50666666666666
2116940,192.40333333333334
2118102,204.57333333333332
2119216,130.01
2122613,177.04
2124536,180.57
2128761,194.89333333333335
2135116,95.28333333333333
2137796,172.51666666666668
2141667,63.61
2142092,106.79666666666667
2144033,120.32333333333334
2145599,117.86666666666666
2164631,293.9533333333333
2170618,108.44
2182899,263.14666666666665
2183423,220.89
2186452,333.07666666666665
2186699,222.51666666666668
2191612,206.07333333333332
2193945,98.66333333333333
2197401,65.79333333333334
2203154,214.73
2206311,227.65333333333334
2214256,143.39333333333335
2214978,327.68
2217609,77.79666666666667
2227377,688.53
2230762,93.08
2231296,129.97
2237851,281.48
2240196,284.11333333333334
2240661,164.24666666666667
2243180,254.12
2243699,225.15333333333334
2243769,136.63
2249878,208.92666666666668
2254817,211.58666666666667
2259719,291.0366666666667
2259813,284.50333333333333
2260595,150.65666666666667
2265827,91.21
2266468,140.48333333333332
2268632,153.63666666666666
2271504,152.10666666666665
2272080,174.61333333333334
2272739,245.89333333333335
2272872,200.47666666666666
2274268,126.43333333333334
2281142,268.21
2282085,207.85333333333332
2291507,78.11666666666666
2296024,188.79333333333332
2299633,247.93
2305025,58.73
2305890,153.67666666666668
2310542,55.461666666666666
2314398,316.81333333333333
2323502,69.84333333333333
2325144,65.9
2332880,130.14
2349715,150.89666666666668
2350883,74.536
2367089,181.07666666666665
2371632,101.48
2392301,83.28333333333333
2392814,97.05333333333333
2410200,87.69
2410819,104.5
2422991,263.41333333333336
2424199,128.75
2425222,349.44
2425980,59.6
2431784,212.34333333333333
2440173,255.26
2445856,97.16666666666667
2447460,223.41666666666666
2447634,222.14666666666668
2454504,195.29333333333332
2454507,244.8
2459587,177.55
2465333,182.41666666666666
2465699,116.17666666666666
2478415,181.25666666666666
2478825,345.0
2493039,79.98666666666666
2493176,237.64333333333335
2500087,189.39666666666668
2507612,53.13
2508374,129.78333333333333
2513351,76.93666666666667
2514760,242.69333333333333
2515876,61.28666666666667
2519770,154.99666666666667
2523629,199.06333333333333
2525956,200.49
2545184,58.053333333333335
2554110,195.06333333333333
2559129,113.61333333333333
2563764,51.54
2565087,55.88
2578731,180.34
2586923,59.67333333333333
2590590,151.96666666666667
2600199,165.94333333333333
2607583,122.41666666666667
2619549,155.32
2620068,113.77666666666667
2627737,122.84666666666666
2631224,72.00333333333333
2633717,66.05666666666667
2640467,72.57333333333334
2640764,76.48333333333333
2656394,181.61
2658325,108.54666666666667
2659183,358.65
2659448,148.28333333333333
2661098,62.81
2668311,151.23333333333332
2669352,152.76666666666668
2679171,94.88333333333334
2683387,203.41333333333333
2683455,110.87666666666667
2684223,121.15666666666667
2687606,201.64333333333335
2690370,184.56
2698645,93.85333333333334
2702489,148.28333333333333
2707824,128.57333333333332
2708371,157.78333333333333
2710442,165.52333333333334
2711082,221.13333333333333
2713887,145.67333333333335
2721610,233.85666666666665
2739884,202.19333333333333
2744106,112.62666666666667
2756159,128.07666666666665
2769718,177.89333333333335
2772111,87.35333333333334
2774381,102.75333333333333
2776119,95.55333333333333
2778250,75.7
2781747,174.63666666666666
2782449,172.90666666666667
2793004,176.56666666666666
2793630,95.99333333333334
2801300,61.29
2816152,75.08
2821782,160.51
2831424,125.73333333333333
2845257,145.55333333333334
2851945,174.71333333333334
2854050,62.05
2858010,101.04
2865117,165.58666666666667
2867463,268.03333333333336
2880806,307.46
2889377,50.53666666666667
2895820,116.09
2899082,201.61
2931859,493.1666666666667
2933772,168.04666666666665
2936192,108.15333333333334
2952861,4495.91
2959036,104.41666666666667
2969803,113.61666666666666
2978421,247.67333333333335
2979714,74.26666666666667
2984662,154.25666666666666
2995000,155.74
2995459,145.1
3005261,100.45333333333333
3012871,200.62666666666667
3017320,52.68666666666667
3018422,95.6
3019237,190.1
3032355,104.12666666666667
3038797,143.55
3041973,219.76
3043467,91.73333333333333
3050544,200.01
3066892,143.32
3067062,64.66333333333333
3070876,97.42666666666666
3072242,116.96
3081771,190.61333333333334
3084473,126.36333333333333
3090474,170.09
3095119,183.51
3095348,240.66333333333333
3098703,112.98666666666666
3100156,199.49
3101058,96.77
3101140,73.99
3105531,220.02666666666667
3112284,65.81
3112953,116.67
3114929,107.53666666666666
3116519,115.98333333333333
3132960,162.03333333333333
3133055,90.25666666666666
3143311,72.54666666666667
3145484,324.54
3153140,143.21
3153603,131.62
3157420,93.57
3172212,103.03333333333333
3173148,90.70333333333333
3176526,72.16
3176655,261.11
3177630,131.67333333333335
3198824,159.32
3200728,57.89
3202590,204.22333333333333
3205292,215.21
3207986,104.05
3208188,151.07
3208609,63.38
3208747,276.1
3209980,113.97333333333333
3217221,114.65
3219835,156.83666666666667
3237160,251.68333333333334
3240838,147.04333333333332
3249076,140.54333333333332
3278631,75.64333333333333
3278691,63.27
3282550,194.30333333333334
3283409,143.85333333333332
3293500,128.34
3302932,111.31666666666666
3318859,80.24333333333334
3322922,76.47333333333333
3324203,135.35666666666665
3324498,67.79666666666667
3334850,160.62666666666667
3339205,193.17666666666668
3344815,68.26333333333334
3352608,292.24333333333334
3354459,186.37666666666667
3359315,62.68
3359510,135.85666666666665
3369826,686.75
3372399,141.57666666666665
3375998,235.24666666666667
3383662,111.6
3386746,185.49
3386923,80.59
3387493,190.31333333333333
3394044,66.36333333333333
3394314,176.64
3394964,67.78666666666666
3395398,107.85
3395697,208.53333333333333
3400645,191.51333333333332
3401271,176.98333333333332
3410516,218.82
3411006,218.92666666666668
3411815,88.40333333333334
3411912,139.73
3412633,164.95666666666668
3412893,143.19
3423516,258.50666666666666
3424458,223.90333333333334
3429765,49.303333333333335
3434303,215.08333333333334
3437101,129.49333333333334
3440135,235.77666666666667
3441130,74.10333333333334
3442140,68.09
3448037,221.29333333333332
3462975,234.14333333333335
3464971,130.24
3479614,118.09
3482919,250.18
3489242,59.406666666666666
3490317,163.63666666666666
3492910,186.66666666666666
3499016,82.69666666666667
3499251,236.39666666666668
3504289,108.42333333333333
3512428,87.35333333333334
3517646,137.82
3522539,322.05
3529888,115.97666666666667
3533180,227.11
3539618,213.85666666666665
3542523,224.34
3549074,62.876666666666665
3567258,237.93333333333334
3574304,94.77333333333333
3576160,140.43
3582816,153.32
3583605,133.97
3585974,204.41
3593491,72.37333333333333
3594408,68.68333333333334
3595554,134.19666666666666
3602534,79.44666666666667
3604145,163.93333333333334
3605896,66.19666666666667
3614680,99.36333333333333
3624205,92.72333333333333
3624387,233.30666666666667
3624653,79.29
3625870,53.67666666666667
3627589,77.61666666666666
3630304,70.13333333333334
3654511,221.27333333333334
3660983,79.10666666666667
3662949,235.58333333333334
3677769,71.33333333333333
3683241,175.28
3687172,219.37666666666667
3696043,136.89
3701708,151.53
3702400,67.59
3704067,175.58666666666667
3710230,146.84333333333333
3711039,105.91666666666667
3715638,103.92333333333333
3727861,69.34333333333333
3735483,65.08333333333333
3743048,81.99666666666667
3747392,93.36666666666666
3758686,296.09
3760029,119.22333333333333
3765095,59.373333333333335
3765357,191.61333333333334
3772256,304.5733333333333
3775259,174.40666666666667
3783016,127.86666666666666
3791325,187.78666666666666
3791554,63.22666666666667
3799598,277.13666666666666
3817216,216.16666666666666
3818279,223.51
3819407,342.95
3819946,56.49333333333333
3829609,120.81666666666666
3831962,108.16
3833538,136.79666666666665
3835633,69.45
3835681,61.57333333333333
3836180,211.21
3838388,113.25333333333333
3847733,69.89666666666666
3851719,213.09666666666666
3864528,118.41
3866843,149.66333333333333
3866888,161.36333333333334
3867705,296.13
3869398,145.58
3884105,108.36666666666666
3884893,92.05666666666667
3885177,65.44333333333333
3887381,203.01666666666668
3888752,738.6766666666666
3895289,73.50933333333333
3896701,135.80666666666667
3902156,188.29333333333332
3903173,237.89666666666668
3924325,81.56333333333333
3924397,180.50666666666666
3925426,181.23
3929669,179.71666666666667
3939041,124.06333333333333
3939086,78.41666666666667
3943279,179.69666666666666
3943879,230.42333333333335
3945796,87.86333333333333
3946018,268.4266666666667
3946471,163.97666666666666
3952093,223.01666666666668
3952731,165.85
3953942,154.8
3958460,130.87666666666667
3959369,656.57
3962389,129.09666666666666
3968610,389.94
3975630,152.29
3979613,190.13666666666666
3993553,153.99
4007770,144.06666666666666
4016121,313.62666666666667
4016173,288.0733333333333
4016791,52.43666666666667
4017226,86.76
4024936,234.51333333333332
4026150,133.42666666666668
4028670,197.23
4031463,55.48
4033422,230.48
4037522,78.17
4040900,280.30333333333334
4047932,74.16666666666667
4053249,347.38
4060993,99.63333333333334
4069228,120.24
4069341,162.40333333333334
4071007,128.64666666666668
4081926,117.71333333333334
4089189,281.2866666666667
4089492,97.31333333333333
4092826,180.54333333333332
4102483,93.19
4109420,133.72
4115327,191.46333333333334
4116403,64.73666666666666
4117817,81.3
4118907,117.38333333333334
4128603,153.63666666666666
4130266,86.21666666666667
4135674,126.27
4144519,74.5
4155012,244.95666666666668
4156015,207.10333333333332
4157451,103.28
4161127,185.91
4163710,57.373333333333335
4163742,159.71
4174286,49.626666666666665
4178851,235.28
4180643,258.78333333333336
4188351,116.06
4192400,75.27333333333333
4194010,113.14666666666666
4197760,233.59333333333333
4199782,178.82333333333332
4204083,187.19333333333333
4209595,453.4066666666667
4216183,158.81
4216813,312.94
4218129,66.27666666666667
4226098,125.13444444444443
4226269,140.83
4232356,158.64666666666668
4235961,244.75333333333333
4240861,59.8
4241486,233.62
4244476,76.23666666666666
4248788,217.02333333333334
4256091,494.62666666666667
4263488,250.66333333333333
4280053,111.95666666666666
4280118,68.49
4281241,656.0366666666666
4282998,214.19
4287589,192.62666666666667
4288361,190.49
4293935,82.56
4294640,68.24666666666667
4296126,263.4766666666667
4296710,50.68333333333333
4297952,282.3933333333333
4302293,110.57333333333334
4303825,206.89
4308633,92.4
4310501,102.36666666666666
4329728,113.87666666666667
4333204,207.83333333333334
4339188,158.73
4342924,132.52333333333334
4356396,150.20666666666668
4357134,119.11333333333333
4359219,142.66333333333333
4359718,139.67666666666668
4365491,165.95333333333335
4369737,187.55666666666667
4387007,154.81666666666666
4390865,87.47333333333333
4392351,155.78
4397455,139.83
4401013,112.41666666666667
4403972,144.35666666666665
4404818,108.31
4405156,173.60666666666665
4410626,190.89666666666668
4428854,74.15333333333334
4428906,190.98
4430645,147.39666666666668
4430819,185.06666666666666
4435766,337.16
4438459,191.11
4440181,50.733333333333334
4440611,130.46333333333334
4444204,235.01333333333332
4457556,80.73333333333333
4462491,194.51666666666668
4462553,250.75
4469264,92.84333333333333
4476605,226.70333333333335
4480308,230.02333333333334
4483117,133.13
4483517,80.25666666666666
4492821,199.49666666666667
4493474,109.95
4502339,79.70666666666666
4503472,304.96
4504049,48.486666666666665
4504353,64.21666666666667
4508885,369.59
4509357,77.68666666666667
4512329,75.93666666666667
4513084,126.83666666666667
4516766,70.51333333333334
4517117,70.59333333333333
4517848,96.76333333333334
4520941,68.23333333333333
4530160,204.28333333333333
4532913,94.82333333333334
4536637,55.263333333333335
4537389,296.3933333333333
4538901,135.72666666666666
4539483,160.40666666666667
4546034,69.96
4547143,65.16
4549555,107.87333333333333
4550494,114.16
4555241,143.85666666666665
4557206,132.32666666666665
4557370,127.39666666666666
4564840,221.73
4567820,68.74666666666667
4571518,81.65333333333334
4575364,118.16
4582684,201.74333333333334
4582781,281.41
4582785,232.6
4585734,240.95666666666668
4603954,88.41666666666667
4605455,97.48
4605840,80.2
4611004,153.91
4612401,50.64
4614838,469.75333333333333
4616452,158.62
4628603,203.19333333333333
4629211,150.42
4638668,68.17333333333333
4638967,91.53666666666666
4639179,54.843333333333334
4639451,70.98333333333333
4649627,114.10666666666667
4653508,212.93333333333334
4658293,167.89
4661662,76.91666666666667
4662584,57.38666666666666
4667707,100.85
4672452,214.66
4677056,547.2433333333333
4677469,156.93333333333334
4679967,50.56
4694625,190.80333333333334
4700265,80.73666666666666
4700894,253.05333333333334
4701749,59.193333333333335
4701802,240.73333333333332
4708314,216.81333333333333
4715740,225.51
4716349,78.13
4716613,73.22333333333333
4718031,131.49
4718314,143.54666666666665
4720086,173.27
4720142,88.17
4720326,156.31333333333333
4724857,41.18
4725852,175.71
4727369,94.24666666666667
4733949,59.266666666666666
4738429,153.48666666666668
4742068,110.79666666666667
4743840,433.9633333333333
4744487,152.37
4752659,126.30666666666667
4753571,261.0466666666667
4753866,143.71666666666667
4756578,172.78
4765123,60.49166666666667
4765659,59.32
4766198,58.77333333333333
4766468,110.28666666666666
4772857,52.09
4772987,69.36333333333333
4774496,249.48666666666668
4777166,47.846666666666664
4777236,63.0
4777903,721.89
4778638,78.08
4781700,100.07
4782799,217.66333333333333
4785105,195.34333333333333
4787527,79.84333333333333
4792430,114.0
4803244,48.35333333333333
4817139,233.21333333333334
4821331,378.4166666666667
4821605,67.18
4823386,133.27666666666667
4823529,75.79
4824052,152.43333333333334
4824146,155.01333333333332
4824310,241.92666666666668
4828336,141.95
4829068,119.90666666666667
4830154,51.78
4830494,136.77
4831603,133.78
4831703,139.51
4831795,220.22333333333333
4833671,118.7
4839016,147.33
4842112,284.5966666666667
4846754,290.5133333333333
4853647,132.88
4854552,82.67666666666666
4855004,186.98333333333332
4859716,186.31666666666666
4865377,169.06666666666666
4865454,56.7
4866426,101.10333333333334
4866875,161.48333333333332
4867876,63.92666666666667
4870239,184.66666666666666
4873207,107.48
4873699,168.2
4881017,171.93666666666667
4885673,134.48666666666668
4901269,195.0
4906961,207.25666666666666
4908634,142.15333333333334
4916323,268.38666666666666
4918117,68.08666666666667
4925517,152.24666666666667
4926610,79.11333333333333
4929917,172.17
4930951,96.26
4932075,86.79333333333334
4936023,226.84666666666666
4936694,61.56
4941141,164.17666666666668
4950807,99.00666666666666
4956293,145.93333333333334
4956896,184.58
4966559,81.14333333333333
4967004,220.22666666666666
4973520,83.99333333333334
4983264,106.79333333333334
4984951,56.14666666666667
4988687,238.38333333333333
4991895,55.583333333333336
4994058,87.93333333333334
4995083,195.94333333333333
4996027,172.91
4998025,334.28
5006113,424.73333333333335
